id,text,food_code,product_name,representative_ingredient,middle_category,serving_size,daily_intake_frequency,source_name,data_created_date,nutrient_count
hff_F103-002020000-0088,"제품명: 로얄부민 파워 맥스 분류: 복합제품류 영양성분 제공 단위량: 1300mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1300mg, 1일섭취횟수 2회 주요 영양성분: 에너지 5kcal, 단백질 1g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 티아민 2.5mg, 리보플라빈 1mg, 비타민 C 50mg 제조/수입 정보: 제조사 LIFEBLOOM CORP., 수입업체 (주)제이엘 파미스, 원산지 미국 출처: 식품의약품안전처",F103-002020000-0088,로얄부민 파워 맥스,복합제품류,"복합제품(영양소, 기능성)",1정,2회,식품의약품안전처,2024-12-16,8
hff_F103-002020000-0087,"제품명: 로얄부민 파워 맥스 분류: 복합제품류 영양성분 제공 단위량: 1300mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1300mg, 1일섭취횟수 2회 주요 영양성분: 에너지 5kcal, 단백질 1g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 티아민 2.5mg, 리보플라빈 1mg, 비타민 C 50mg 제조/수입 정보: 제조사 PROHERB LAB, 수입업체 (주)제이엘 파미스, 원산지 미국 출처: 식품의약품안전처",F103-002020000-0087,로얄부민 파워 맥스,복합제품류,"복합제품(영양소, 기능성)",1정,2회,식품의약품안전처,2024-04-22,8
hff_F103-002020000-0090,"제품명: 로얄붐 골드 분류: 복합제품류 영양성분 제공 단위량: 1300mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1300mg, 1일섭취횟수 2회 주요 영양성분: 에너지 5kcal, 단백질 1g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 티아민 2.5mg, 리보플라빈 1mg, 비타민 C 50mg 제조/수입 정보: 제조사 NATURALWELL INC, 수입업체 네츄럴 바이오텍, 원산지 미국 출처: 식품의약품안전처",F103-002020000-0090,로얄붐 골드,복합제품류,"복합제품(영양소, 기능성)",1정,2회,식품의약품안전처,2022-10-27,8
hff_F103-002020000-0089,"제품명: 로얄붐 골드 분류: 복합제품류 영양성분 제공 단위량: 1650mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1650mg, 1일섭취횟수 2회 주요 영양성분: 에너지 3kcal, 단백질 0.5g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 티아민 2.5mg, 리보플라빈 1.5mg, 비타민 C 50mg 제조/수입 정보: 제조사 NUTRA BIO CANADA, 수입업체 주식회사 와이즈스타코리아, 원산지 캐나다 출처: 식품의약품안전처",F103-002020000-0089,로얄붐 골드,복합제품류,"복합제품(영양소, 기능성)",1정,2회,식품의약품안전처,2025-06-24,8
hff_F103-002020000-0091,"제품명: 로얄붐 골드 분류: 복합제품류 영양성분 제공 단위량: 1650mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1650mg, 1일섭취횟수 2회 주요 영양성분: 에너지 3kcal, 단백질 0.5g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 티아민 2.5mg, 리보플라빈 1.5mg, 비타민 C 50mg 제조/수입 정보: 제조사 CANADA GLOBAL LIFE SCIENCES, 수입업체 네이쳐스바이젠(주), 원산지 캐나다 출처: 식품의약품안전처",F103-002020000-0091,로얄붐 골드,복합제품류,"복합제품(영양소, 기능성)",1정,2회,식품의약품안전처,2024-02-19,8
hff_F103-002020000-0092,"제품명: 로얄붐 포르테 분류: 복합제품류 영양성분 제공 단위량: 1650mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1650mg, 1일섭취횟수 2회 주요 영양성분: 에너지 4kcal, 단백질 1g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 티아민 3mg, 리보플라빈 1.75mg, 비타민 C 50mg 제조/수입 정보: 제조사 PHC PRODUCTS LTD., 수입업체 (주)피디에이치아이엔씨, 원산지 캐나다 출처: 식품의약품안전처",F103-002020000-0092,로얄붐 포르테,복합제품류,"복합제품(영양소, 기능성)",1정,2회,식품의약품안전처,2023-01-17,8
hff_F103-002020000-0093,"제품명: 로얄붐 포르테 분류: 복합제품류 영양성분 제공 단위량: 1650mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1650mg, 1일섭취횟수 2회 주요 영양성분: 에너지 4kcal, 단백질 1g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 티아민 3mg, 리보플라빈 1.75mg, 비타민 C 50mg 제조/수입 정보: 제조사 NATURAL IMMIX HEALTH LIMITED, 수입업체 (주)피디에이치아이엔씨, 원산지 캐나다 출처: 식품의약품안전처",F103-002020000-0093,로얄붐 포르테,복합제품류,"복합제품(영양소, 기능성)",1정,2회,식품의약품안전처,2023-06-14,8
hff_F103-002020000-0094,"제품명: 로얄비타맥스 분류: 복합제품류 영양성분 제공 단위량: 1300mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1300mg, 1일섭취횟수 2회 주요 영양성분: 에너지 5kcal, 단백질 1g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 티아민 2.5mg, 리보플라빈 1mg, 비타민 C 50mg 제조/수입 정보: 제조사 FIRST LAB U.S.A CO., 수입업체 올그린라이프, 원산지 미국 출처: 식품의약품안전처",F103-002020000-0094,로얄비타맥스,복합제품류,"복합제품(영양소, 기능성)",1정,2회,식품의약품안전처,2023-06-13,8
hff_F103-002020000-0095,"제품명: 로얄타민 맥스 골드 분류: 복합제품류 영양성분 제공 단위량: 1300mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1300mg, 1일섭취횟수 2회 주요 영양성분: 에너지 5kcal, 단백질 1g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 티아민 2.5mg, 리보플라빈 1mg, 비타민 C 50mg 제조/수입 정보: 제조사 PROLIFE CO, 수입업체 천조인터내셔널, 원산지 미국 출처: 식품의약품안전처",F103-002020000-0095,로얄타민 맥스 골드,복합제품류,"복합제품(영양소, 기능성)",1정,2회,식품의약품안전처,2024-05-08,8
hff_F103-002020000-0096,"제품명: 로얄타민 맥스 골드 분류: 복합제품류 영양성분 제공 단위량: 1300mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1300mg, 1일섭취횟수 2회 주요 영양성분: 에너지 5kcal, 단백질 1g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 티아민 2.5mg, 리보플라빈 1mg, 비타민 C 50mg 제조/수입 정보: 제조사 LIFEBLOOM CORP., 수입업체 천조인터내셔널, 원산지 미국 출처: 식품의약품안전처",F103-002020000-0096,로얄타민 맥스 골드,복합제품류,"복합제품(영양소, 기능성)",1정,2회,식품의약품안전처,2025-07-23,8
hff_F103-002020000-0097,"제품명: 로트벡쉔 11비타민 플러스 미니 분류: 복합제품류 영양성분 제공 단위량: 125ml 복용/섭취 기준: 1회분량 1병, 1회분량중량/부피 125ml, 1일섭취횟수 1회 주요 영양성분: 에너지 65kcal, 단백질 0.6g, 지방 0.6g, 탄수화물 14g, 당류 13g, 나트륨 38mg, 베타카로틴 1400μg, 티아민 0.7mg, 리보플라빈 0.9mg, 비타민 C 50mg, 포화지방산 0.1g 제조/수입 정보: 제조사 HAUS RABENHORST O.LAUFFS GMBH & CO.KG, 수입업체 주식회사 젠코디벨롭, 원산지 독일 출처: 식품의약품안전처",F103-002020000-0097,로트벡쉔 11비타민 플러스 미니,복합제품류,"복합제품(영양소, 기능성)",1병,1회,식품의약품안전처,2024-03-11,11
hff_F103-002020000-0098,"제품명: 로트벡쉔 아이젠 샷 분류: 복합제품류 영양성분 제공 단위량: 60ml 복용/섭취 기준: 1회분량 1병, 1회분량중량/부피 60ml, 1일섭취횟수 1회 주요 영양성분: 에너지 40kcal, 단백질 0g, 지방 0g, 탄수화물 10g, 당류 10g, 철 18mg, 나트륨 0mg, 티아민 1.2mg, 리보플라빈 1.4mg, 비타민 C 100mg 제조/수입 정보: 제조사 HAUS RABENHORST O.LAUFFS GMBH & CO.KG, 수입업체 주식회사 젠코디벨롭, 원산지 독일 출처: 식품의약품안전처",F103-002020000-0098,로트벡쉔 아이젠 샷,복합제품류,"복합제품(영양소, 기능성)",1병,1회,식품의약품안전처,2025-01-07,10
hff_F102-054540000-0014,"제품명: 로힙조인트 분류: 엠에스엠 영양성분 제공 단위량: 1005mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1005mg, 1일섭취횟수 2회 주요 영양성분: 에너지 3kcal, 단백질 0g, 지방 0g, 탄수화물 0.5g, 나트륨 0mg 제조/수입 정보: 제조사 PLURIPAC GMBH, 수입업체 코리아헬스 주식회사, 원산지 독일 출처: 식품의약품안전처",F102-054540000-0014,로힙조인트,엠에스엠,엠에스엠,1캡슐,2회,식품의약품안전처,2024-12-04,5
hff_F103-001010000-0456,"제품명: 루마킹 엠에스엠 플러스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 2030mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 2030mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 15mg, 비타민 D 10μg 제조/수입 정보: 제조사 P&J PHARMSTEC CORP, 수입업체 (주)보엔팜, 원산지 미국 출처: 식품의약품안전처",F103-001010000-0456,루마킹 엠에스엠 플러스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2022-12-15,6
hff_F103-001010000-0457,"제품명: 루테인 & 아스타잔틴 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 비타민 A 600μg RAE, 베타카로틴 3000μg 제조/수입 정보: 제조사 PREMIUM NATURAL ONE PRODUCTS LTD., 수입업체 주식회사에스더블유헬스케어, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-0457,루테인 & 아스타잔틴,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-11-07,7
hff_F103-001010000-0458,"제품명: 루테인 골드 컴플렉스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 5kcal, 단백질 0g, 지방 0.5g, 탄수화물 0g, 나트륨 0mg, 베타카로틴 3000μg 제조/수입 정보: 제조사 NATURAL LIFE NUTRITION INC., 수입업체 유로바이오로직스 주식회사, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-0458,루테인 골드 컴플렉스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-01-02,6
hff_F103-003030000-0012,"제품명: 루테인 골드 콤플렉스 분류: 복합제품(기능성) 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 5kcal, 단백질 0g, 지방 0.5g, 탄수화물 0g, 나트륨 0mg, 베타카로틴 3000μg 제조/수입 정보: 제조사 NATURAL LIFE NUTRITION INC., 수입업체 유로바이오로직스 주식회사, 원산지 캐나다 출처: 식품의약품안전처",F103-003030000-0012,루테인 골드 콤플렉스,복합제품(기능성),복합제품(기능성),1캡슐,1회,식품의약품안전처,2024-01-15,6
hff_F103-001010000-0459,"제품명: 루테인 골든아이 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 600mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 600mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 비타민 C 50mg 제조/수입 정보: 제조사 US PHARMATECH INC, 수입업체 디비바이오 주식회사, 원산지 미국 출처: 식품의약품안전처",F103-001010000-0459,루테인 골든아이,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-03-31,6
hff_F103-001010000-0461,"제품명: 루테인 골든아이 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 600mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 600mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 비타민 C 50mg 제조/수입 정보: 제조사 US PHARMATECH INC, 수입업체 디비바이오 주식회사, 원산지 미국 출처: 식품의약품안전처",F103-001010000-0461,루테인 골든아이,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-04-11,6
hff_F103-001010000-0460,"제품명: 루테인 골든아이 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 600mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 600mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 비타민 A 700μg RAE, 비타민 C 50mg 제조/수입 정보: 제조사 US PHARMATECH NV INC., 수입업체 디비바이오 주식회사, 원산지 미국 출처: 식품의약품안전처",F103-001010000-0460,루테인 골든아이,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-02-08,7
hff_F102-025250000-0001,"제품명: 루테인 구미 분류: 마리골드꽃추출물 영양성분 제공 단위량: 2500mg 복용/섭취 기준: 1회분량 1개, 1회분량중량/부피 2500mg, 1일섭취횟수 2회 주요 영양성분: 에너지 8kcal, 단백질 0g, 지방 0g, 탄수화물 2g, 당류 0g, 나트륨 5mg 제조/수입 정보: 제조사 ACANDA BIOTECHNOLOGIES (CANADA) LIMITED, 수입업체 (주) 엔라이즈, 원산지 캐나다 출처: 식품의약품안전처",F102-025250000-0001,루테인 구미,마리골드꽃추출물,마리골드꽃추출물,1개,2회,식품의약품안전처,2024-09-11,6
hff_F103-001010000-0462,"제품명: 루테인 꾸미 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 5000mg 복용/섭취 기준: 1회분량 1구미, 1회분량중량/부피 5000mg, 1일섭취횟수 2회 주요 영양성분: 에너지 8kcal, 단백질 0g, 지방 0g, 탄수화물 2g, 당류 2g, 나트륨 0mg, 베타카로틴 500μg 제조/수입 정보: 제조사 CANADA GLOBAL LIFE SCIENCES, 수입업체 (주)오뉴바이오, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-0462,루테인 꾸미,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1구미,2회,식품의약품안전처,2024-09-25,7
hff_F103-001010000-0463,"제품명: 루테인 메디스 [케어] 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 5kcal, 단백질 0g, 지방 0.5g, 탄수화물 0g, 나트륨 0mg, 베타카로틴 3000μg 제조/수입 정보: 제조사 NATURAL LIFE NUTRITION INC., 수입업체 (주)더블유에이치글로벌, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-0463,루테인 메디스 [케어],"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-03-23,6
hff_F103-001010000-0464,"제품명: 루테인 메디스 [케어] 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 5kcal, 단백질 0g, 지방 0.5g, 탄수화물 0g, 나트륨 0mg, 비타민 A 700μg RAE, 베타카로틴 3000μg 제조/수입 정보: 제조사 NATURAL LIFE NUTRITION INC., 수입업체 (주)더블유에이치글로벌, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-0464,루테인 메디스 [케어],"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-01-13,7
hff_F103-001010000-0465,"제품명: 루테인 백세 아이케어 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 비타민 A 700μg RAE 제조/수입 정보: 제조사 US PHARMATECH NV INC., 수입업체 네이쳐스바이젠(주), 원산지 미국 출처: 식품의약품안전처",F103-001010000-0465,루테인 백세 아이케어,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-01-13,6
hff_F103-001010000-0466,"제품명: 루테인 백세 아이케어 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 비타민 A 700μg RAE 제조/수입 정보: 제조사 NATURALWELL INC, 수입업체 네츄럴 바이오텍, 원산지 미국 출처: 식품의약품안전처",F103-001010000-0466,루테인 백세 아이케어,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-05-01,6
hff_F103-001010000-0467,"제품명: 루테인 복합제 플러스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 5kcal, 단백질 0g, 지방 0.5g, 탄수화물 0g, 나트륨 0mg, 베타카로틴 3000μg 제조/수입 정보: 제조사 NATURAL LIFE NUTRITION INC., 수입업체 (주)알진인터내셔날, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-0467,루테인 복합제 플러스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-02-03,6
